"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-19","1965","01","19","","5.6","","1.1","","3.4","","14.6","","0.0","","1.3","","0.0","","1.3","","18","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-20","1965","01","20","","4.4","","1.7","","3.1","","14.9","","0.0","","13.0","","0.0","","13.0","","15","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-21","1965","01","21","","7.2","","2.2","","4.7","","13.3","","0.0","","5.8","","0.0","","5.8","","15","","18","","32",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-22","1965","01","22","","3.9","","-1.1","","1.4","","16.6","","0.0","","3.3","","0.8","","4.1","","13","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-23","1965","01","23","","2.8","","0.0","","1.4","","16.6","","0.0","","0.5","","10.9","","11.4","","13","","5","","48",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-24","1965","01","24","","3.3","","-2.2","","0.6","","17.4","","0.0","","0.5","","10.7","","13.0","","23","","18","","32",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-25","1965","01","25","","2.8","","-3.9","","-0.6","","18.6","","0.0","","2.0","","0.0","T","2.0","","18","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-26","1965","01","26","","7.2","","0.6","","3.9","","14.1","","0.0","","22.4","","0.0","","22.4","","18","","18","","37",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-27","1965","01","27","","7.2","","3.9","","5.6","","12.4","","0.0","","15.0","","0.0","","15.0","","15","","18","","32",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-28","1965","01","28","","7.8","","2.8","","5.3","","12.7","","0.0","","35.6","","0.0","","35.6","","10","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-29","1965","01","29","","6.7","","2.8","","4.8","","13.2","","0.0","","4.1","","0.0","","4.1","","5","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-30","1965","01","30","","10.6","","2.8","","6.7","","11.3","","0.0","","26.4","","0.0","","26.4","","3","","20","","72",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-01-31","1965","01","31","","6.7","","-1.1","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-01","1965","02","01","","6.7","","-2.2","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-02","1965","02","02","","4.4","","-2.2","","1.1","","16.9","","0.0","","0.0","","0.5","","0.5","","0","","5","","40",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-03","1965","02","03","","3.9","","-0.6","","1.7","","16.3","","0.0","","2.0","","0.0","T","2.0","","0","T","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-04","1965","02","04","","9.4","","2.2","","5.8","","12.2","","0.0","","68.1","","0.0","","68.1","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-05","1965","02","05","","6.7","","2.8","","4.8","","13.2","","0.0","","31.2","","0.0","","31.2","","0","","16","","40",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-06","1965","02","06","","6.1","","0.6","","3.4","","14.6","","0.0","","0.5","","0.0","","0.5","","0","","18","","37",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-07","1965","02","07","","7.2","","1.1","","4.2","","13.8","","0.0","","10.4","","0.0","","10.4","","0","","18","","45",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-08","1965","02","08","","7.2","","1.1","","4.2","","13.8","","0.0","","8.9","","1.3","","10.2","","0","","7","","48",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-09","1965","02","09","","3.9","","-2.2","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-10","1965","02","10","","6.1","","-2.2","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-11","1965","02","11","","1.7","","-2.8","","-0.6","","18.6","","0.0","","1.5","","1.8","","3.3","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-12","1965","02","12","","5.0","","1.1","","3.1","","14.9","","0.0","","15.0","","0.0","","15.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-13","1965","02","13","","7.8","","3.9","","5.9","","12.1","","0.0","","8.4","","0.0","","8.4","","0","","25","","68",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-14","1965","02","14","","5.0","","2.2","","3.6","","14.4","","0.0","","0.8","","0.0","","0.8","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-15","1965","02","15","","6.7","","3.3","","5.0","","13.0","","0.0","","13.7","","0.0","","13.7","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-16","1965","02","16","","6.1","","3.9","","5.0","","13.0","","0.0","","43.9","","0.0","","43.9","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-17","1965","02","17","","11.1","","5.6","","8.4","","9.6","","0.0","","11.4","","0.0","","11.4","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-18","1965","02","18","","14.4","","5.0","","9.7","","8.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-19","1965","02","19","","11.1","","5.6","","8.4","","9.6","","0.0","","14.2","","0.0","","14.2","","0","","16","","64",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-20","1965","02","20","","8.3","","-1.7","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-21","1965","02","21","","3.3","","0.6","","2.0","","16.0","","0.0","","4.8","","7.4","","12.2","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-22","1965","02","22","","7.2","","-1.7","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-23","1965","02","23","","7.8","","-1.7","","3.1","","14.9","","0.0","","0.3","","0.0","","0.3","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-24","1965","02","24","","6.1","","2.2","","4.2","","13.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-25","1965","02","25","","12.2","","3.3","","7.8","","10.2","","0.0","","0.5","","0.0","","0.5","","0","","18","","47",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-26","1965","02","26","","10.6","","3.9","","7.3","","10.7","","0.0","","38.1","","0.0","","38.1","","0","","20","","37",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-27","1965","02","27","","8.9","","1.1","","5.0","","13.0","","0.0","","11.2","","0.0","","11.2","","0","","18","","74",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-02-28","1965","02","28","","7.2","","-2.8","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-01","1965","03","01","","9.4","","-0.6","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-02","1965","03","02","","13.3","","-1.1","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-03","1965","03","03","","16.7","","1.1","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-04","1965","03","04","","17.8","","-0.6","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-05","1965","03","05","","17.8","","2.2","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-06","1965","03","06","","17.8","","-0.6","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-07","1965","03","07","","18.3","","-1.7","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-08","1965","03","08","","17.2","","-2.8","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-09","1965","03","09","","18.9","","0.0","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-10","1965","03","10","","21.7","","0.0","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-11","1965","03","11","","20.6","","1.1","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","0","","2","","48",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-12","1965","03","12","","18.3","","2.8","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","0","","5","","60",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-13","1965","03","13","","15.6","","-2.2","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-14","1965","03","14","","15.6","","-2.2","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-15","1965","03","15","","10.0","","-2.2","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","0","","23","","37",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-16","1965","03","16","","7.2","","1.7","","4.5","","13.5","","0.0","","0.0","T","0.0","","0.0","T","0","","2","","58",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-17","1965","03","17","","5.0","","-1.1","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","2","","68",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-18","1965","03","18","","7.2","","-5.0","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-19","1965","03","19","","7.2","","-6.7","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-20","1965","03","20","","8.3","","1.7","","5.0","","13.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-21","1965","03","21","","6.7","","3.9","","5.3","","12.7","","0.0","","15.0","","0.0","","15.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-22","1965","03","22","","9.4","","-1.1","","4.2","","13.8","","0.0","","0.0","T","0.0","","0.0","T","0","","5","","56",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-23","1965","03","23","","7.2","","0.6","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","0","","7","","63",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-24","1965","03","24","","6.1","","-2.8","","1.7","","16.3","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-25","1965","03","25","","8.9","","-1.7","","3.6","","14.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","5","","34",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-26","1965","03","26","","8.3","","-3.3","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","7","S","31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-27","1965","03","27","","4.4","","-2.2","","1.1","","16.9","","0.0","","0.0","","0.0","T","0.0","T","0","","7","","39",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-28","1965","03","28","","2.8","","-1.7","","0.6","","17.4","","0.0","","6.6","","3.3","","9.9","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-29","1965","03","29","","7.8","","1.7","","4.8","","13.2","","0.0","","13.7","","0.0","","13.7","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-30","1965","03","30","","13.3","","3.3","","8.3","","9.7","","0.0","","0.8","","0.0","","0.8","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-03-31","1965","03","31","","13.9","","1.7","","7.8","","10.2","","0.0","","2.5","","0.0","","2.5","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-01","1965","04","01","","9.4","","0.6","","5.0","","13.0","","0.0","","10.2","","0.0","","10.2","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-02","1965","04","02","","12.2","","-2.2","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-03","1965","04","03","","15.6","","-1.1","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-04","1965","04","04","","15.0","","-1.7","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-05","1965","04","05","","7.8","","5.6","","6.7","","11.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-06","1965","04","06","","10.6","","2.8","","6.7","","11.3","","0.0","","0.0","T","0.0","","0.0","T","0","","18","","40",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-07","1965","04","07","","13.9","","2.8","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-08","1965","04","08","","17.2","","1.1","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-09","1965","04","09","","9.4","","6.7","","8.1","","9.9","","0.0","","6.4","","0.0","","6.4","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-10","1965","04","10","","10.6","","2.8","","6.7","","11.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-11","1965","04","11","","15.0","","-1.1","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-12","1965","04","12","","14.4","","-0.6","","6.9","","11.1","","0.0","","0.0","T","0.0","","0.0","T","0","","23","","31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-13","1965","04","13","","10.0","","5.0","","7.5","","10.5","","0.0","","10.2","","0.0","","10.2","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-14","1965","04","14","","20.6","","3.9","","12.3","","5.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-15","1965","04","15","","20.0","","10.6","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","2","","51",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-16","1965","04","16","","16.7","","7.2","","12.0","","6.0","","0.0","","7.9","","0.0","","7.9","","0","","16","","56",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-17","1965","04","17","","13.9","","2.2","","8.1","","9.9","","0.0","","0.5","","0.0","","0.5","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-18","1965","04","18","","12.2","","5.0","","8.6","","9.4","","0.0","","6.9","","0.0","","6.9","","0","","14","","32",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-19","1965","04","19","","10.6","","6.1","","8.4","","9.6","","0.0","","14.0","","0.0","","14.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-20","1965","04","20","","15.0","","7.2","","11.1","","6.9","","0.0","","5.1","","0.0","","5.1","","0","","18","","68",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-21","1965","04","21","","14.4","","8.3","","11.4","","6.6","","0.0","","8.9","","0.0","","8.9","","0","","18","","43",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-22","1965","04","22","","15.6","","6.7","","11.2","","6.8","","0.0","","2.8","","0.0","","2.8","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-23","1965","04","23","","16.1","","5.0","","10.6","","7.4","","0.0","","4.8","","0.0","","4.8","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-24","1965","04","24","","11.7","","8.3","","10.0","","8.0","","0.0","","8.9","","0.0","","8.9","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-25","1965","04","25","","19.4","","5.6","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-26","1965","04","26","","22.8","","7.2","","15.0","","3.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-27","1965","04","27","","22.8","","8.3","","15.6","","2.4","","0.0","","1.5","","0.0","","1.5","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-28","1965","04","28","","14.4","","3.9","","9.2","","8.8","","0.0","","0.8","","0.0","","0.8","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-29","1965","04","29","","16.7","","0.6","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-04-30","1965","04","30","","13.3","","3.9","","8.6","","9.4","","0.0","","15.2","","0.0","","15.2","","0","","20","","56",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-01","1965","05","01","","12.2","","1.7","","7.0","","11.0","","0.0","","3.3","","0.0","","3.3","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-02","1965","05","02","","10.6","","2.8","","6.7","","11.3","","0.0","","0.5","","0.0","","0.5","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-03","1965","05","03","","9.4","","5.6","","7.5","","10.5","","0.0","","6.4","","0.0","","6.4","","0","","18","","53",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-04","1965","05","04","","10.0","","3.9","","7.0","","11.0","","0.0","","1.5","","0.0","","1.5","","0","","18","","48",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-05","1965","05","05","","10.6","","2.2","","6.4","","11.6","","0.0","","10.4","","0.0","","10.4","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-06","1965","05","06","","16.7","","-1.1","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-07","1965","05","07","","16.7","","-0.6","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-08","1965","05","08","","17.8","","0.6","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-09","1965","05","09","","19.4","","2.2","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-10","1965","05","10","","19.4","","6.7","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-11","1965","05","11","","21.1","","4.4","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-12","1965","05","12","","16.7","","8.3","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-13","1965","05","13","","16.7","","1.7","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-14","1965","05","14","","15.0","","1.1","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-15","1965","05","15","","11.1","","5.6","","8.4","","9.6","","0.0","","32.0","","0.0","","32.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-16","1965","05","16","","13.3","","5.6","","9.5","","8.5","","0.0","","5.8","","0.0","","5.8","","0","","18","","56",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-17","1965","05","17","","13.9","","5.6","","9.8","","8.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-18","1965","05","18","","18.9","","2.2","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-19","1965","05","19","","12.2","","6.7","","9.5","","8.5","","0.0","","14.5","","0.0","","14.5","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-20","1965","05","20","","15.6","","8.3","","12.0","","6.0","","0.0","","13.0","","0.0","","13.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-21","1965","05","21","","18.3","","5.6","","12.0","","6.0","","0.0","","1.0","","0.0","","1.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-22","1965","05","22","","16.1","","6.1","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-23","1965","05","23","","13.9","","8.3","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-24","1965","05","24","","17.2","","8.3","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-25","1965","05","25","","15.6","","5.0","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-26","1965","05","26","","20.6","","6.1","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-122.36","49.03","ABBOTSFORD A","1100030","1965-05-27","1965","05","27","","22.2","","6.7","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
